generation      indiv.tag       Mutcount        fitness s       h       counts_copies   freq
100000	1214	3	0.938272	-0.545609	0.0899517	1	0.000398327
100000	88	1	0.997109	-0.113166	0.0255464	1	0.00119498
100000	2635	2	0.959797	-0.033542	0.228981	1	0.000298745
100000	2635	2	0.959797	-0.312249	0.104961	1	0.000199164
100000	1251	1	0.925249	-0.368026	0.203114	1	9.95818e-05
100000	601	1	0.992497	-0.128525	0.0583782	1	0.00348536
100000	1165	1	0.989497	-0.122545	0.0857033	1	0.000398327
100000	2643	2	0.963527	-0.204152	0.172412	1	0.000597491
100000	2643	2	0.963527	-0.0833456	0.0158465	1	9.95818e-05
100000	2179	2	0.947557	-0.588086	0.0690803	1	0.000298745
100000	2179	2	0.947557	-0.148407	0.083004	1	0.000398327
100000	1135	4	0.842066	-0.0231331	0.0101404	1	0.00368452
100000	1135	4	0.842066	-0.579125	0.0744938	1	0.000398327
100000	1135	4	0.842066	-0.405669	0.113876	1	0.000298745
100000	1135	4	0.842066	-0.661513	0.116595	1	0.000697072
100000	1107	2	0.875679	-0.482632	0.168259	1	0.000298745
100000	1107	2	0.875679	-0.402026	0.11672	1	9.95818e-05
100000	300	1	0.98941	-0.110666	0.0956895	1	0.000199164
100000	3255	2	0.840838	-0.348813	0.208542	1	9.95818e-05
100000	3255	2	0.840838	-0.958754	0.0972081	1	9.95818e-05
100000	5	1	0.999929	-0.0108472	0.00653474	1	0.00975901
100000	104	1	0.977347	-0.315167	0.0718755	1	0.000896236
100000	45	4	0.84843	-0.0565833	0.0369445	1	0.000298745
100000	45	4	0.84843	-0.381329	0.216617	1	0.000796654
100000	45	4	0.84843	-0.410348	0.174719	1	9.95818e-05
100000	45	4	0.84843	-0.0237307	0.0701019	1	0.00338578
100000	1569	2	0.885832	-0.0166545	0.0114124	1	0.000497909
100000	1569	2	0.885832	-0.901513	0.126453	1	0.000199164
100000	1853	3	0.939689	-0.318707	0.0969468	1	0.000199164
100000	1853	3	0.939689	-0.00714215	0.058585	1	0.00149373
100000	1853	3	0.939689	-0.178921	0.167367	1	0.000199164
100000	2636	6	0.784277	-0.297815	0.0510238	1	9.95818e-05
100000	2636	6	0.784277	-0.597451	0.00275013	1	0.000497909
100000	2636	6	0.784277	-0.020553	0.0946838	1	0.000697072
100000	2636	6	0.784277	-0.886108	0.0644406	1	0.000398327
100000	2636	6	0.784277	-0.00845091	0.0357634	1	0.00308703
100000	2636	6	0.784277	-0.848528	0.179249	1	0.000199164
100000	2170	3	0.93779	-0.381773	0.105575	1	0.000896236
100000	2170	3	0.93779	-0.0740362	0.0657726	1	0.00119498
100000	2170	3	0.93779	-0.213716	0.0844207	1	0.000497909
100000	1861	1	0.999929	-0.0108472	0.00653474	1	0.00975901
100000	1114	3	0.931585	-0.325607	0.118704	1	0.000796654
100000	1114	3	0.931585	-0.173728	0.176013	1	0.000697072
100000	1114	3	0.931585	-0.00762047	0.0517941	1	0.00149373
100000	2200	2	0.893094	-0.860465	0.11682	1	0.000597491
100000	2200	2	0.893094	-0.0319679	0.222077	1	0.0032862
100000	493	2	0.872856	-0.524025	0.238189	1	0.000199164
100000	493	2	0.872856	-0.217804	0.0122081	1	0.000896236
